id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,NL_Solar,2030,false,18.0,,5.0742094707392695
2,NL_Wind_Onshore,2030,false,49.0,,517.8864208534736
3,NL_Wind_Offshore,2030,false,49.0,,0.0
4,NL_Coal,2030,true,824.0,,5.0
5,NL_Nuclear,2030,true,2095.0,,0.0
6,NL_CCGT,2030,true,357.0,,11.0
7,NL_OCGT,2030,true,357.0,,2.0
8,NL_Battery,2030,false,100.0,,0.0
9,BE_Solar,2030,false,18.0,,376.2569449196591
10,BE_Wind_Onshore,2030,false,49.0,,389.66518147288133
11,BE_Coal,2030,true,824.0,,3.0
12,BE_Nuclear,2030,true,2095.0,,0.0
13,BE_CCGT,2030,true,357.0,,6.0
14,BE_OCGT,2030,true,357.0,,-0.0
15,BE_Battery,2030,false,100.0,,3.639558452012352
16,DE_Solar,2030,false,18.0,,2759.4956838450858
17,DE_Wind_Offshore,2030,false,49.0,,0.0
18,DE_Coal,2030,true,824.0,,22.0
19,DE_Nuclear,2030,true,2095.0,,-0.0
20,DE_CCGT,2030,true,357.0,,17.0
21,DE_OCGT,2030,true,357.0,,19.0
22,DE_Battery,2030,false,100.0,,26.863924571671813
23,FR_Wind_Onshore,2030,false,49.0,,2354.1579206343954
24,FR_Wind_Offshore,2030,false,49.0,,0.0
25,FR_Coal,2030,true,824.0,,7.0
26,FR_Nuclear,2030,true,2095.0,,0.0
27,FR_OCGT,2030,true,357.0,,1.0
28,FR_Battery,2030,false,100.0,,26.143686099002807
29,LU_Solar,2030,false,18.0,,182.4262235530462
30,LU_Wind_Onshore,2030,false,49.0,,0.0
31,LU_Wind_Offshore,2030,false,49.0,,0.0
32,LU_Coal,2030,true,824.0,,0.0
33,LU_Nuclear,2030,true,2095.0,,0.0
34,LU_CCGT,2030,true,357.0,,-0.0
35,LU_OCGT,2030,true,357.0,,-0.0
36,LU_Battery,2030,false,100.0,,2.7136700333008776
37,CH_Solar,2030,false,18.0,,554.9860343253814
38,CH_Wind_Onshore,2030,false,49.0,,82.57971709512125
39,CH_Wind_Offshore,2030,false,49.0,,0.0
40,CH_Coal,2030,true,824.0,,5.0
41,CH_Nuclear,2030,true,2095.0,,0.0
42,CH_OCGT,2030,true,357.0,,2.0
43,UK_Solar,2030,false,18.0,,0.0
44,UK_Coal,2030,true,824.0,,-0.0
45,UK_Nuclear,2030,true,2095.0,,0.0
46,UK_CCGT,2030,true,357.0,,11.0
47,UK_OCGT,2030,true,357.0,,9.0
48,UK_Battery,2030,false,100.0,,17.748708718760263
49,DK_Solar,2030,false,18.0,,0.0
50,DK_Coal,2030,true,824.0,,-0.0
51,DK_Nuclear,2030,true,2095.0,,0.0
52,DK_OCGT,2030,true,357.0,,0.0
53,DK_Battery,2030,false,100.0,,0.0
54,NO_Solar,2030,false,18.0,,0.0
55,NO_Wind_Onshore,2030,false,49.0,,830.1687592123697
56,NO_Wind_Offshore,2030,false,49.0,,0.0
57,NO_Nuclear,2030,true,2095.0,,0.0
58,NO_CCGT,2030,true,357.0,,0.0
59,NO_OCGT,2030,true,357.0,,0.0
60,NO_Battery,2030,false,100.0,,0.0
61,IE_Wind_Offshore,2030,false,49.0,,0.0
62,IE_Coal,2030,true,824.0,,-0.0
63,IE_Nuclear,2030,true,2095.0,,0.0
64,IE_CCGT,2030,true,357.0,,-0.0
65,IE_OCGT,2030,true,357.0,,-0.0
66,SE_Wind_Onshore,2030,false,49.0,,742.1951258919802
67,SE_Coal,2030,true,824.0,,0.0
68,SE_Nuclear,2030,true,2095.0,,0.0
69,SE_CCGT,2030,true,357.0,,23.0
70,SE_OCGT,2030,true,357.0,,0.0
71,SE_Battery,2030,false,100.0,,3.216479076852784
72,AT_Solar,2030,false,18.0,,0.0
