asset,partition,rep_period,specification,year
NL_Battery,1,6,uniform,2050
NL_E_Demand,1,6,uniform,2050
NL_Balance,1,6,uniform,2050
NL_Wind_Onshore2,1,6,uniform,2050
NL_Wind_Offshore2,1,6,uniform,2050
NL_Coal2,1,6,uniform,2050
NL_Nuclear2,1,6,uniform,2050
NL_Solar,1,7,uniform,2050
NL_Wind_Onshore,1,7,uniform,2050
NL_Wind_Offshore,1,7,uniform,2050
NL_Coal,1,7,uniform,2050
NL_Nuclear,1,7,uniform,2050
NL_CCGT,1,7,uniform,2050
NL_OCGT,1,7,uniform,2050
NL_Battery,1,7,uniform,2050
NL_E_Demand,1,7,uniform,2050
NL_Balance,1,7,uniform,2050
NL_Wind_Onshore2,1,7,uniform,2050
NL_Wind_Offshore2,1,7,uniform,2050
NL_Coal2,1,7,uniform,2050
NL_Nuclear2,1,7,uniform,2050
NL_Solar,1,8,uniform,2050
NL_Wind_Onshore,1,8,uniform,2050
NL_Wind_Offshore,1,8,uniform,2050
NL_Coal,1,8,uniform,2050
NL_Nuclear,1,8,uniform,2050
NL_CCGT,1,8,uniform,2050
NL_OCGT,1,8,uniform,2050
NL_Battery,1,8,uniform,2050
NL_E_Demand,1,8,uniform,2050
NL_Balance,1,8,uniform,2050
NL_Wind_Onshore2,1,8,uniform,2050
NL_Wind_Offshore2,1,8,uniform,2050
NL_Coal2,1,8,uniform,2050
NL_Nuclear2,1,8,uniform,2050
NL_Solar,1,9,uniform,2050
NL_Wind_Onshore,1,9,uniform,2050
NL_Wind_Offshore,1,9,uniform,2050
NL_Coal,1,9,uniform,2050
NL_Nuclear,1,9,uniform,2050
NL_CCGT,1,9,uniform,2050
NL_OCGT,1,9,uniform,2050
NL_Battery,1,9,uniform,2050
NL_E_Demand,1,9,uniform,2050
NL_Balance,1,9,uniform,2050
NL_Wind_Onshore2,1,9,uniform,2050
NL_Wind_Offshore2,1,9,uniform,2050
NL_Coal2,1,9,uniform,2050
NL_Nuclear2,1,9,uniform,2050
NL_Solar,1,10,uniform,2050
NL_Wind_Onshore,1,10,uniform,2050
NL_Wind_Offshore,1,10,uniform,2050
NL_Coal,1,10,uniform,2050
NL_Nuclear,1,10,uniform,2050
NL_CCGT,1,10,uniform,2050
NL_OCGT,1,10,uniform,2050
NL_Battery,1,10,uniform,2050
NL_E_Demand,1,10,uniform,2050
NL_Balance,1,10,uniform,2050
NL_Wind_Onshore2,1,10,uniform,2050
NL_Wind_Offshore2,1,10,uniform,2050
NL_Coal2,1,10,uniform,2050
NL_Nuclear2,1,10,uniform,2050
BE_Solar,1,1,uniform,2050
BE_Wind_Onshore,1,1,uniform,2050
BE_Wind_Offshore,1,1,uniform,2050
BE_Coal,1,1,uniform,2050
BE_Nuclear,1,1,uniform,2050
BE_CCGT,1,1,uniform,2050
BE_OCGT,1,1,uniform,2050
BE_Battery,1,1,uniform,2050
BE_E_Demand,1,1,uniform,2050
BE_Balance,1,1,uniform,2050
BE_Wind_Onshore2,1,1,uniform,2050
BE_Wind_Offshore2,1,1,uniform,2050
BE_Coal2,1,1,uniform,2050
BE_Nuclear2,1,1,uniform,2050
BE_Solar,1,2,uniform,2050
BE_Wind_Onshore,1,2,uniform,2050
BE_Wind_Offshore,1,2,uniform,2050
BE_Coal,1,2,uniform,2050
BE_Nuclear,1,2,uniform,2050
BE_CCGT,1,2,uniform,2050
BE_OCGT,1,2,uniform,2050
BE_Battery,1,2,uniform,2050
BE_E_Demand,1,2,uniform,2050
BE_Balance,1,2,uniform,2050
BE_Wind_Onshore2,1,2,uniform,2050
BE_Wind_Offshore2,1,2,uniform,2050
BE_Coal2,1,2,uniform,2050
BE_Nuclear2,1,2,uniform,2050
BE_Solar,1,3,uniform,2050
BE_Wind_Onshore,1,3,uniform,2050
BE_Wind_Offshore,1,3,uniform,2050
BE_Coal,1,3,uniform,2050
BE_Nuclear,1,3,uniform,2050
BE_CCGT,1,3,uniform,2050
BE_OCGT,1,3,uniform,2050
BE_Battery,1,3,uniform,2050
BE_E_Demand,1,3,uniform,2050
BE_Balance,1,3,uniform,2050
BE_Wind_Onshore2,1,3,uniform,2050
BE_Wind_Offshore2,1,3,uniform,2050
BE_Coal2,1,3,uniform,2050
BE_Nuclear2,1,3,uniform,2050
BE_Solar,1,4,uniform,2050
BE_Wind_Onshore,1,4,uniform,2050
BE_Wind_Offshore,1,4,uniform,2050
BE_Coal,1,4,uniform,2050
BE_Nuclear,1,4,uniform,2050
BE_CCGT,1,4,uniform,2050
BE_OCGT,1,4,uniform,2050
BE_Battery,1,4,uniform,2050
BE_E_Demand,1,4,uniform,2050
BE_Balance,1,4,uniform,2050
BE_Wind_Onshore2,1,4,uniform,2050
BE_Wind_Offshore2,1,4,uniform,2050
BE_Coal2,1,4,uniform,2050
BE_Nuclear2,1,4,uniform,2050
BE_Solar,1,5,uniform,2050
BE_Wind_Onshore,1,5,uniform,2050
BE_Wind_Offshore,1,5,uniform,2050
BE_Coal,1,5,uniform,2050
BE_Nuclear,1,5,uniform,2050
BE_CCGT,1,5,uniform,2050
BE_OCGT,1,5,uniform,2050
BE_Battery,1,5,uniform,2050
BE_E_Demand,1,5,uniform,2050
BE_Balance,1,5,uniform,2050
BE_Wind_Onshore2,1,5,uniform,2050
BE_Wind_Offshore2,1,5,uniform,2050
BE_Coal2,1,5,uniform,2050
BE_Nuclear2,1,5,uniform,2050
BE_Solar,1,6,uniform,2050
BE_Wind_Onshore,1,6,uniform,2050
BE_Wind_Offshore,1,6,uniform,2050
BE_Coal,1,6,uniform,2050
BE_Nuclear,1,6,uniform,2050
BE_CCGT,1,6,uniform,2050
BE_OCGT,1,6,uniform,2050
BE_Battery,1,6,uniform,2050
BE_E_Demand,1,6,uniform,2050
BE_Balance,1,6,uniform,2050
BE_Wind_Onshore2,1,6,uniform,2050
BE_Wind_Offshore2,1,6,uniform,2050
BE_Coal2,1,6,uniform,2050
BE_Nuclear2,1,6,uniform,2050
BE_Solar,1,7,uniform,2050
BE_Wind_Onshore,1,7,uniform,2050
BE_Wind_Offshore,1,7,uniform,2050
BE_Coal,1,7,uniform,2050
BE_Nuclear,1,7,uniform,2050
BE_CCGT,1,7,uniform,2050
BE_OCGT,1,7,uniform,2050
BE_Battery,1,7,uniform,2050
BE_E_Demand,1,7,uniform,2050
BE_Balance,1,7,uniform,2050
BE_Wind_Onshore2,1,7,uniform,2050
BE_Wind_Offshore2,1,7,uniform,2050
BE_Coal2,1,7,uniform,2050
BE_Nuclear2,1,7,uniform,2050
BE_Solar,1,8,uniform,2050
BE_Wind_Onshore,1,8,uniform,2050
BE_Wind_Offshore,1,8,uniform,2050
BE_Coal,1,8,uniform,2050
BE_Nuclear,1,8,uniform,2050
BE_CCGT,1,8,uniform,2050
BE_OCGT,1,8,uniform,2050
BE_Battery,1,8,uniform,2050
BE_E_Demand,1,8,uniform,2050
BE_Balance,1,8,uniform,2050
BE_Wind_Onshore2,1,8,uniform,2050
BE_Wind_Offshore2,1,8,uniform,2050
BE_Coal2,1,8,uniform,2050
BE_Nuclear2,1,8,uniform,2050
BE_Solar,1,9,uniform,2050
BE_Wind_Onshore,1,9,uniform,2050
BE_Wind_Offshore,1,9,uniform,2050
BE_Coal,1,9,uniform,2050
BE_Nuclear,1,9,uniform,2050
BE_CCGT,1,9,uniform,2050
BE_OCGT,1,9,uniform,2050
BE_Battery,1,9,uniform,2050
BE_E_Demand,1,9,uniform,2050
BE_Balance,1,9,uniform,2050
BE_Wind_Onshore2,1,9,uniform,2050
BE_Wind_Offshore2,1,9,uniform,2050
BE_Coal2,1,9,uniform,2050
BE_Nuclear2,1,9,uniform,2050
BE_Solar,1,10,uniform,2050
BE_Wind_Onshore,1,10,uniform,2050
BE_Wind_Offshore,1,10,uniform,2050
BE_Coal,1,10,uniform,2050
BE_Nuclear,1,10,uniform,2050
BE_CCGT,1,10,uniform,2050
BE_OCGT,1,10,uniform,2050
BE_Battery,1,10,uniform,2050
BE_E_Demand,1,10,uniform,2050
BE_Balance,1,10,uniform,2050
BE_Wind_Onshore2,1,10,uniform,2050
BE_Wind_Offshore2,1,10,uniform,2050
BE_Coal2,1,10,uniform,2050
BE_Nuclear2,1,10,uniform,2050
DE_Solar,1,1,uniform,2050
DE_Wind_Onshore,1,1,uniform,2050
DE_Wind_Offshore,1,1,uniform,2050
DE_Coal,1,1,uniform,2050
DE_Nuclear,1,1,uniform,2050
DE_CCGT,1,1,uniform,2050
DE_OCGT,1,1,uniform,2050
DE_Battery,1,1,uniform,2050
DE_E_Demand,1,1,uniform,2050
DE_Balance,1,1,uniform,2050
DE_Wind_Onshore2,1,1,uniform,2050
DE_Wind_Offshore2,1,1,uniform,2050
DE_Coal2,1,1,uniform,2050
DE_Nuclear2,1,1,uniform,2050
DE_Solar,1,2,uniform,2050
DE_Wind_Onshore,1,2,uniform,2050
DE_Wind_Offshore,1,2,uniform,2050
DE_Coal,1,2,uniform,2050
DE_Nuclear,1,2,uniform,2050
DE_CCGT,1,2,uniform,2050
DE_OCGT,1,2,uniform,2050
DE_Battery,1,2,uniform,2050
DE_E_Demand,1,2,uniform,2050
DE_Balance,1,2,uniform,2050
DE_Wind_Onshore2,1,2,uniform,2050
DE_Wind_Offshore2,1,2,uniform,2050
DE_Coal2,1,2,uniform,2050
DE_Nuclear2,1,2,uniform,2050
DE_Solar,1,3,uniform,2050
DE_Wind_Onshore,1,3,uniform,2050
DE_Wind_Offshore,1,3,uniform,2050
DE_Coal,1,3,uniform,2050
DE_Nuclear,1,3,uniform,2050
DE_CCGT,1,3,uniform,2050
DE_OCGT,1,3,uniform,2050
DE_Battery,1,3,uniform,2050
DE_E_Demand,1,3,uniform,2050
DE_Balance,1,3,uniform,2050
DE_Wind_Onshore2,1,3,uniform,2050
DE_Wind_Offshore2,1,3,uniform,2050
DE_Coal2,1,3,uniform,2050
DE_Nuclear2,1,3,uniform,2050
DE_Solar,1,4,uniform,2050
DE_Wind_Onshore,1,4,uniform,2050
DE_Wind_Offshore,1,4,uniform,2050
DE_Coal,1,4,uniform,2050
DE_Nuclear,1,4,uniform,2050
DE_CCGT,1,4,uniform,2050
DE_OCGT,1,4,uniform,2050
DE_Battery,1,4,uniform,2050
DE_E_Demand,1,4,uniform,2050
DE_Balance,1,4,uniform,2050
DE_Wind_Onshore2,1,4,uniform,2050
DE_Wind_Offshore2,1,4,uniform,2050
DE_Coal2,1,4,uniform,2050
DE_Nuclear2,1,4,uniform,2050
DE_Solar,1,5,uniform,2050
DE_Wind_Onshore,1,5,uniform,2050
DE_Wind_Offshore,1,5,uniform,2050
DE_Coal,1,5,uniform,2050
DE_Nuclear,1,5,uniform,2050
DE_CCGT,1,5,uniform,2050
DE_OCGT,1,5,uniform,2050
DE_Battery,1,5,uniform,2050
DE_E_Demand,1,5,uniform,2050
DE_Balance,1,5,uniform,2050
DE_Wind_Onshore2,1,5,uniform,2050
DE_Wind_Offshore2,1,5,uniform,2050
DE_Coal2,1,5,uniform,2050
DE_Nuclear2,1,5,uniform,2050
DE_Solar,1,6,uniform,2050
DE_Wind_Onshore,1,6,uniform,2050
DE_Wind_Offshore,1,6,uniform,2050
DE_Coal,1,6,uniform,2050
DE_Nuclear,1,6,uniform,2050
DE_CCGT,1,6,uniform,2050
DE_OCGT,1,6,uniform,2050
DE_Battery,1,6,uniform,2050
DE_E_Demand,1,6,uniform,2050
DE_Balance,1,6,uniform,2050
DE_Wind_Onshore2,1,6,uniform,2050
DE_Wind_Offshore2,1,6,uniform,2050
DE_Coal2,1,6,uniform,2050
DE_Nuclear2,1,6,uniform,2050
DE_Solar,1,7,uniform,2050
DE_Wind_Onshore,1,7,uniform,2050
DE_Wind_Offshore,1,7,uniform,2050
DE_Coal,1,7,uniform,2050
DE_Nuclear,1,7,uniform,2050
DE_CCGT,1,7,uniform,2050
DE_OCGT,1,7,uniform,2050
DE_Battery,1,7,uniform,2050
DE_E_Demand,1,7,uniform,2050
DE_Balance,1,7,uniform,2050
DE_Wind_Onshore2,1,7,uniform,2050
DE_Wind_Offshore2,1,7,uniform,2050
DE_Coal2,1,7,uniform,2050
DE_Nuclear2,1,7,uniform,2050
DE_Solar,1,8,uniform,2050
DE_Wind_Onshore,1,8,uniform,2050
DE_Wind_Offshore,1,8,uniform,2050
DE_Coal,1,8,uniform,2050
DE_Nuclear,1,8,uniform,2050
DE_CCGT,1,8,uniform,2050
DE_OCGT,1,8,uniform,2050
DE_Battery,1,8,uniform,2050
DE_E_Demand,1,8,uniform,2050
DE_Balance,1,8,uniform,2050
DE_Wind_Onshore2,1,8,uniform,2050
DE_Wind_Offshore2,1,8,uniform,2050
DE_Coal2,1,8,uniform,2050
DE_Nuclear2,1,8,uniform,2050
DE_Solar,1,9,uniform,2050
DE_Wind_Onshore,1,9,uniform,2050
DE_Wind_Offshore,1,9,uniform,2050
DE_Coal,1,9,uniform,2050
DE_Nuclear,1,9,uniform,2050
DE_CCGT,1,9,uniform,2050
DE_OCGT,1,9,uniform,2050
DE_Battery,1,9,uniform,2050
DE_E_Demand,1,9,uniform,2050
DE_Balance,1,9,uniform,2050
DE_Wind_Onshore2,1,9,uniform,2050
DE_Wind_Offshore2,1,9,uniform,2050
DE_Coal2,1,9,uniform,2050
DE_Nuclear2,1,9,uniform,2050
DE_Solar,1,10,uniform,2050
DE_Wind_Onshore,1,10,uniform,2050
DE_Wind_Offshore,1,10,uniform,2050
DE_Coal,1,10,uniform,2050
DE_Nuclear,1,10,uniform,2050
DE_CCGT,1,10,uniform,2050
DE_OCGT,1,10,uniform,2050
DE_Battery,1,10,uniform,2050
DE_E_Demand,1,10,uniform,2050
DE_Balance,1,10,uniform,2050
DE_Wind_Onshore2,1,10,uniform,2050
DE_Wind_Offshore2,1,10,uniform,2050
DE_Coal2,1,10,uniform,2050
DE_Nuclear2,1,10,uniform,2050
FR_Solar,2,1,uniform,2050
FR_Wind_Onshore,2,1,uniform,2050
FR_Wind_Offshore,2,1,uniform,2050
FR_Coal,2,1,uniform,2050
FR_Nuclear,2,1,uniform,2050
FR_CCGT,2,1,uniform,2050
FR_OCGT,2,1,uniform,2050
FR_Battery,2,1,uniform,2050
FR_E_Demand,2,1,uniform,2050
FR_Balance,2,1,uniform,2050
FR_Wind_Onshore2,2,1,uniform,2050
FR_Wind_Offshore2,2,1,uniform,2050
FR_Coal2,2,1,uniform,2050
FR_Nuclear2,2,1,uniform,2050
FR_Solar,2,2,uniform,2050
FR_Wind_Onshore,2,2,uniform,2050
FR_Wind_Offshore,2,2,uniform,2050
FR_Coal,2,2,uniform,2050
FR_Nuclear,2,2,uniform,2050
FR_CCGT,2,2,uniform,2050
FR_OCGT,2,2,uniform,2050
FR_Battery,2,2,uniform,2050
FR_E_Demand,2,2,uniform,2050
FR_Balance,2,2,uniform,2050
FR_Wind_Onshore2,2,2,uniform,2050
FR_Wind_Offshore2,2,2,uniform,2050
FR_Coal2,2,2,uniform,2050
FR_Nuclear2,2,2,uniform,2050
FR_Solar,2,3,uniform,2050
FR_Wind_Onshore,2,3,uniform,2050
FR_Wind_Offshore,2,3,uniform,2050
FR_Coal,2,3,uniform,2050
FR_Nuclear,2,3,uniform,2050
FR_CCGT,2,3,uniform,2050
FR_OCGT,2,3,uniform,2050
FR_Battery,2,3,uniform,2050
FR_E_Demand,2,3,uniform,2050
FR_Balance,2,3,uniform,2050
FR_Wind_Onshore2,2,3,uniform,2050
FR_Wind_Offshore2,2,3,uniform,2050
FR_Coal2,2,3,uniform,2050
FR_Nuclear2,2,3,uniform,2050
FR_Solar,2,4,uniform,2050
FR_Wind_Onshore,2,4,uniform,2050
FR_Wind_Offshore,2,4,uniform,2050
FR_Coal,2,4,uniform,2050
FR_Nuclear,2,4,uniform,2050
FR_CCGT,2,4,uniform,2050
FR_OCGT,2,4,uniform,2050
FR_Battery,2,4,uniform,2050
FR_E_Demand,2,4,uniform,2050
FR_Balance,2,4,uniform,2050
FR_Wind_Onshore2,2,4,uniform,2050
FR_Wind_Offshore2,2,4,uniform,2050
FR_Coal2,2,4,uniform,2050
FR_Nuclear2,2,4,uniform,2050
FR_Solar,2,5,uniform,2050
FR_Wind_Onshore,2,5,uniform,2050
FR_Wind_Offshore,2,5,uniform,2050
FR_Coal,2,5,uniform,2050
FR_Nuclear,2,5,uniform,2050
FR_CCGT,2,5,uniform,2050
FR_OCGT,2,5,uniform,2050
FR_Battery,2,5,uniform,2050
FR_E_Demand,2,5,uniform,2050
FR_Balance,2,5,uniform,2050
FR_Wind_Onshore2,2,5,uniform,2050
FR_Wind_Offshore2,2,5,uniform,2050
FR_Coal2,2,5,uniform,2050
FR_Nuclear2,2,5,uniform,2050
FR_Solar,2,6,uniform,2050
FR_Wind_Onshore,2,6,uniform,2050
FR_Wind_Offshore,2,6,uniform,2050
FR_Coal,2,6,uniform,2050
FR_Nuclear,2,6,uniform,2050
FR_CCGT,2,6,uniform,2050
FR_OCGT,2,6,uniform,2050
FR_Battery,2,6,uniform,2050
FR_E_Demand,2,6,uniform,2050
FR_Balance,2,6,uniform,2050
FR_Wind_Onshore2,2,6,uniform,2050
FR_Wind_Offshore2,2,6,uniform,2050
FR_Coal2,2,6,uniform,2050
FR_Nuclear2,2,6,uniform,2050
FR_Solar,2,7,uniform,2050
FR_Wind_Onshore,2,7,uniform,2050
FR_Wind_Offshore,2,7,uniform,2050
FR_Coal,2,7,uniform,2050
FR_Nuclear,2,7,uniform,2050
FR_CCGT,2,7,uniform,2050
FR_OCGT,2,7,uniform,2050
FR_Battery,2,7,uniform,2050
FR_E_Demand,2,7,uniform,2050
FR_Balance,2,7,uniform,2050
FR_Wind_Onshore2,2,7,uniform,2050
FR_Wind_Offshore2,2,7,uniform,2050
FR_Coal2,2,7,uniform,2050
FR_Nuclear2,2,7,uniform,2050
FR_Solar,2,8,uniform,2050
FR_Wind_Onshore,2,8,uniform,2050
FR_Wind_Offshore,2,8,uniform,2050
FR_Coal,2,8,uniform,2050
FR_Nuclear,2,8,uniform,2050
FR_CCGT,2,8,uniform,2050
FR_OCGT,2,8,uniform,2050
FR_Battery,2,8,uniform,2050
FR_E_Demand,2,8,uniform,2050
FR_Balance,2,8,uniform,2050
FR_Wind_Onshore2,2,8,uniform,2050
FR_Wind_Offshore2,2,8,uniform,2050
FR_Coal2,2,8,uniform,2050
FR_Nuclear2,2,8,uniform,2050
FR_Solar,2,9,uniform,2050
FR_Wind_Onshore,2,9,uniform,2050
FR_Wind_Offshore,2,9,uniform,2050
FR_Coal,2,9,uniform,2050
FR_Nuclear,2,9,uniform,2050
FR_CCGT,2,9,uniform,2050
FR_OCGT,2,9,uniform,2050
FR_Battery,2,9,uniform,2050
FR_E_Demand,2,9,uniform,2050
FR_Balance,2,9,uniform,2050
FR_Wind_Onshore2,2,9,uniform,2050
FR_Wind_Offshore2,2,9,uniform,2050
FR_Coal2,2,9,uniform,2050
FR_Nuclear2,2,9,uniform,2050
FR_Solar,2,10,uniform,2050
FR_Wind_Onshore,2,10,uniform,2050
FR_Wind_Offshore,2,10,uniform,2050
FR_Coal,2,10,uniform,2050
FR_Nuclear,2,10,uniform,2050
FR_CCGT,2,10,uniform,2050
FR_OCGT,2,10,uniform,2050
FR_Battery,2,10,uniform,2050
FR_E_Demand,2,10,uniform,2050
FR_Balance,2,10,uniform,2050
FR_Wind_Onshore2,2,10,uniform,2050
FR_Wind_Offshore2,2,10,uniform,2050
FR_Coal2,2,10,uniform,2050
FR_Nuclear2,2,10,uniform,2050
LU_Solar,2,1,uniform,2050
LU_Wind_Onshore,2,1,uniform,2050
LU_Wind_Offshore,2,1,uniform,2050
LU_Coal,2,1,uniform,2050
LU_Nuclear,2,1,uniform,2050
LU_CCGT,2,1,uniform,2050
LU_OCGT,2,1,uniform,2050
LU_Battery,2,1,uniform,2050
LU_E_Demand,2,1,uniform,2050
LU_Balance,2,1,uniform,2050
LU_Wind_Onshore2,2,1,uniform,2050
LU_Wind_Offshore2,2,1,uniform,2050
LU_Coal2,2,1,uniform,2050
LU_Nuclear2,2,1,uniform,2050
LU_Solar,2,2,uniform,2050
LU_Wind_Onshore,2,2,uniform,2050
LU_Wind_Offshore,2,2,uniform,2050
LU_Coal,2,2,uniform,2050
LU_Nuclear,2,2,uniform,2050
LU_CCGT,2,2,uniform,2050
LU_OCGT,2,2,uniform,2050
LU_Battery,2,2,uniform,2050
LU_E_Demand,2,2,uniform,2050
LU_Balance,2,2,uniform,2050
LU_Wind_Onshore2,2,2,uniform,2050
LU_Wind_Offshore2,2,2,uniform,2050
LU_Coal2,2,2,uniform,2050
LU_Nuclear2,2,2,uniform,2050
LU_Solar,2,3,uniform,2050
LU_Wind_Onshore,2,3,uniform,2050
LU_Wind_Offshore,2,3,uniform,2050
LU_Coal,2,3,uniform,2050
LU_Nuclear,2,3,uniform,2050
LU_CCGT,2,3,uniform,2050
LU_OCGT,2,3,uniform,2050
LU_Battery,2,3,uniform,2050
LU_E_Demand,2,3,uniform,2050
LU_Balance,2,3,uniform,2050
LU_Wind_Onshore2,2,3,uniform,2050
LU_Wind_Offshore2,2,3,uniform,2050
LU_Coal2,2,3,uniform,2050
LU_Nuclear2,2,3,uniform,2050
LU_Solar,2,4,uniform,2050
LU_Wind_Onshore,2,4,uniform,2050
LU_Wind_Offshore,2,4,uniform,2050
LU_Coal,2,4,uniform,2050
LU_Nuclear,2,4,uniform,2050
LU_CCGT,2,4,uniform,2050
LU_OCGT,2,4,uniform,2050
LU_Battery,2,4,uniform,2050
LU_E_Demand,2,4,uniform,2050
LU_Balance,2,4,uniform,2050
LU_Wind_Onshore2,2,4,uniform,2050
LU_Wind_Offshore2,2,4,uniform,2050
LU_Coal2,2,4,uniform,2050
LU_Nuclear2,2,4,uniform,2050
LU_Solar,2,5,uniform,2050
LU_Wind_Onshore,2,5,uniform,2050
LU_Wind_Offshore,2,5,uniform,2050
LU_Coal,2,5,uniform,2050
LU_Nuclear,2,5,uniform,2050
LU_CCGT,2,5,uniform,2050
LU_OCGT,2,5,uniform,2050
LU_Battery,2,5,uniform,2050
LU_E_Demand,2,5,uniform,2050
LU_Balance,2,5,uniform,2050
LU_Wind_Onshore2,2,5,uniform,2050
LU_Wind_Offshore2,2,5,uniform,2050
LU_Coal2,2,5,uniform,2050
LU_Nuclear2,2,5,uniform,2050
LU_Solar,2,6,uniform,2050
LU_Wind_Onshore,2,6,uniform,2050
LU_Wind_Offshore,2,6,uniform,2050
LU_Coal,2,6,uniform,2050
LU_Nuclear,2,6,uniform,2050
LU_CCGT,2,6,uniform,2050
LU_OCGT,2,6,uniform,2050
LU_Battery,2,6,uniform,2050
LU_E_Demand,2,6,uniform,2050
LU_Balance,2,6,uniform,2050
LU_Wind_Onshore2,2,6,uniform,2050
LU_Wind_Offshore2,2,6,uniform,2050
LU_Coal2,2,6,uniform,2050
LU_Nuclear2,2,6,uniform,2050
LU_Solar,2,7,uniform,2050
LU_Wind_Onshore,2,7,uniform,2050
LU_Wind_Offshore,2,7,uniform,2050
LU_Coal,2,7,uniform,2050
LU_Nuclear,2,7,uniform,2050
LU_CCGT,2,7,uniform,2050
LU_OCGT,2,7,uniform,2050
LU_Battery,2,7,uniform,2050
LU_E_Demand,2,7,uniform,2050
LU_Balance,2,7,uniform,2050
LU_Wind_Onshore2,2,7,uniform,2050
LU_Wind_Offshore2,2,7,uniform,2050
LU_Coal2,2,7,uniform,2050
LU_Nuclear2,2,7,uniform,2050
LU_Solar,2,8,uniform,2050
LU_Wind_Onshore,2,8,uniform,2050
LU_Wind_Offshore,2,8,uniform,2050
LU_Coal,2,8,uniform,2050
LU_Nuclear,2,8,uniform,2050
LU_CCGT,2,8,uniform,2050
LU_OCGT,2,8,uniform,2050
LU_Battery,2,8,uniform,2050
LU_E_Demand,2,8,uniform,2050
LU_Balance,2,8,uniform,2050
LU_Wind_Onshore2,2,8,uniform,2050
LU_Wind_Offshore2,2,8,uniform,2050
LU_Coal2,2,8,uniform,2050
LU_Nuclear2,2,8,uniform,2050
LU_Solar,2,9,uniform,2050
LU_Wind_Onshore,2,9,uniform,2050
LU_Wind_Offshore,2,9,uniform,2050
LU_Coal,2,9,uniform,2050
LU_Nuclear,2,9,uniform,2050
LU_CCGT,2,9,uniform,2050
LU_OCGT,2,9,uniform,2050
LU_Battery,2,9,uniform,2050
LU_E_Demand,2,9,uniform,2050
LU_Balance,2,9,uniform,2050
LU_Wind_Onshore2,2,9,uniform,2050
LU_Wind_Offshore2,2,9,uniform,2050
LU_Coal2,2,9,uniform,2050
LU_Nuclear2,2,9,uniform,2050
LU_Solar,2,10,uniform,2050
LU_Wind_Onshore,2,10,uniform,2050
