asset,partition,rep_period,specification,year
NL_Balance,1,8,uniform,2050
NL_Solar,1,9,uniform,2050
NL_Wind_Onshore,1,9,uniform,2050
NL_Wind_Offshore,1,9,uniform,2050
NL_Coal,1,9,uniform,2050
NL_Nuclear,1,9,uniform,2050
NL_CCGT,1,9,uniform,2050
NL_OCGT,1,9,uniform,2050
NL_Battery,1,9,uniform,2050
NL_E_Demand,1,9,uniform,2050
NL_Balance,1,9,uniform,2050
NL_Solar,1,10,uniform,2050
NL_Wind_Onshore,1,10,uniform,2050
NL_Wind_Offshore,1,10,uniform,2050
NL_Coal,1,10,uniform,2050
NL_Nuclear,1,10,uniform,2050
NL_CCGT,1,10,uniform,2050
NL_OCGT,1,10,uniform,2050
NL_Battery,1,10,uniform,2050
NL_E_Demand,1,10,uniform,2050
NL_Balance,1,10,uniform,2050
BE_Solar,1,1,uniform,2050
BE_Wind_Onshore,1,1,uniform,2050
BE_Wind_Offshore,1,1,uniform,2050
BE_Coal,1,1,uniform,2050
BE_Nuclear,1,1,uniform,2050
BE_CCGT,1,1,uniform,2050
BE_OCGT,1,1,uniform,2050
BE_Battery,1,1,uniform,2050
BE_E_Demand,1,1,uniform,2050
BE_Balance,1,1,uniform,2050
BE_Solar,1,2,uniform,2050
BE_Wind_Onshore,1,2,uniform,2050
BE_Wind_Offshore,1,2,uniform,2050
BE_Coal,1,2,uniform,2050
BE_Nuclear,1,2,uniform,2050
BE_CCGT,1,2,uniform,2050
BE_OCGT,1,2,uniform,2050
BE_Battery,1,2,uniform,2050
BE_E_Demand,1,2,uniform,2050
BE_Balance,1,2,uniform,2050
BE_Solar,1,3,uniform,2050
BE_Wind_Onshore,1,3,uniform,2050
BE_Wind_Offshore,1,3,uniform,2050
BE_Coal,1,3,uniform,2050
BE_Nuclear,1,3,uniform,2050
BE_CCGT,1,3,uniform,2050
BE_OCGT,1,3,uniform,2050
BE_Battery,1,3,uniform,2050
BE_E_Demand,1,3,uniform,2050
BE_Balance,1,3,uniform,2050
BE_Solar,1,4,uniform,2050
BE_Wind_Onshore,1,4,uniform,2050
BE_Wind_Offshore,1,4,uniform,2050
BE_Coal,1,4,uniform,2050
BE_Nuclear,1,4,uniform,2050
BE_CCGT,1,4,uniform,2050
BE_OCGT,1,4,uniform,2050
BE_Battery,1,4,uniform,2050
BE_E_Demand,1,4,uniform,2050
BE_Balance,1,4,uniform,2050
BE_Solar,1,5,uniform,2050
BE_Wind_Onshore,1,5,uniform,2050
BE_Wind_Offshore,1,5,uniform,2050
BE_Coal,1,5,uniform,2050
BE_Nuclear,1,5,uniform,2050
BE_CCGT,1,5,uniform,2050
BE_OCGT,1,5,uniform,2050
BE_Battery,1,5,uniform,2050
BE_E_Demand,1,5,uniform,2050
BE_Balance,1,5,uniform,2050
BE_Solar,1,6,uniform,2050
BE_Wind_Onshore,1,6,uniform,2050
BE_Wind_Offshore,1,6,uniform,2050
BE_Coal,1,6,uniform,2050
BE_Nuclear,1,6,uniform,2050
BE_CCGT,1,6,uniform,2050
BE_OCGT,1,6,uniform,2050
BE_Battery,1,6,uniform,2050
BE_E_Demand,1,6,uniform,2050
BE_Balance,1,6,uniform,2050
BE_Solar,1,7,uniform,2050
BE_Wind_Onshore,1,7,uniform,2050
BE_Wind_Offshore,1,7,uniform,2050
BE_Coal,1,7,uniform,2050
BE_Nuclear,1,7,uniform,2050
BE_CCGT,1,7,uniform,2050
BE_OCGT,1,7,uniform,2050
BE_Battery,1,7,uniform,2050
BE_E_Demand,1,7,uniform,2050
BE_Balance,1,7,uniform,2050
BE_Solar,1,8,uniform,2050
BE_Wind_Onshore,1,8,uniform,2050
BE_Wind_Offshore,1,8,uniform,2050
BE_Coal,1,8,uniform,2050
BE_Nuclear,1,8,uniform,2050
BE_CCGT,1,8,uniform,2050
BE_OCGT,1,8,uniform,2050
BE_Battery,1,8,uniform,2050
BE_E_Demand,1,8,uniform,2050
BE_Balance,1,8,uniform,2050
BE_Solar,1,9,uniform,2050
BE_Wind_Onshore,1,9,uniform,2050
BE_Wind_Offshore,1,9,uniform,2050
BE_Coal,1,9,uniform,2050
BE_Nuclear,1,9,uniform,2050
BE_CCGT,1,9,uniform,2050
BE_OCGT,1,9,uniform,2050
BE_Battery,1,9,uniform,2050
BE_E_Demand,1,9,uniform,2050
BE_Balance,1,9,uniform,2050
BE_Solar,1,10,uniform,2050
BE_Wind_Onshore,1,10,uniform,2050
BE_Wind_Offshore,1,10,uniform,2050
BE_Coal,1,10,uniform,2050
BE_Nuclear,1,10,uniform,2050
BE_CCGT,1,10,uniform,2050
BE_OCGT,1,10,uniform,2050
BE_Battery,1,10,uniform,2050
BE_E_Demand,1,10,uniform,2050
BE_Balance,1,10,uniform,2050
DE_Solar,1,1,uniform,2050
DE_Wind_Onshore,1,1,uniform,2050
DE_Wind_Offshore,1,1,uniform,2050
DE_Coal,1,1,uniform,2050
DE_Nuclear,1,1,uniform,2050
DE_CCGT,1,1,uniform,2050
DE_OCGT,1,1,uniform,2050
DE_Battery,1,1,uniform,2050
DE_E_Demand,1,1,uniform,2050
DE_Balance,1,1,uniform,2050
DE_Solar,1,2,uniform,2050
DE_Wind_Onshore,1,2,uniform,2050
DE_Wind_Offshore,1,2,uniform,2050
DE_Coal,1,2,uniform,2050
DE_Nuclear,1,2,uniform,2050
DE_CCGT,1,2,uniform,2050
DE_OCGT,1,2,uniform,2050
DE_Battery,1,2,uniform,2050
DE_E_Demand,1,2,uniform,2050
DE_Balance,1,2,uniform,2050
DE_Solar,1,3,uniform,2050
DE_Wind_Onshore,1,3,uniform,2050
DE_Wind_Offshore,1,3,uniform,2050
DE_Coal,1,3,uniform,2050
DE_Nuclear,1,3,uniform,2050
DE_CCGT,1,3,uniform,2050
DE_OCGT,1,3,uniform,2050
DE_Battery,1,3,uniform,2050
DE_E_Demand,1,3,uniform,2050
DE_Balance,1,3,uniform,2050
DE_Solar,1,4,uniform,2050
DE_Wind_Onshore,1,4,uniform,2050
DE_Wind_Offshore,1,4,uniform,2050
DE_Coal,1,4,uniform,2050
DE_Nuclear,1,4,uniform,2050
DE_CCGT,1,4,uniform,2050
DE_OCGT,1,4,uniform,2050
DE_Battery,1,4,uniform,2050
DE_E_Demand,1,4,uniform,2050
DE_Balance,1,4,uniform,2050
DE_Solar,1,5,uniform,2050
DE_Wind_Onshore,1,5,uniform,2050
DE_Wind_Offshore,1,5,uniform,2050
DE_Coal,1,5,uniform,2050
DE_Nuclear,1,5,uniform,2050
DE_CCGT,1,5,uniform,2050
DE_OCGT,1,5,uniform,2050
DE_Battery,1,5,uniform,2050
DE_E_Demand,1,5,uniform,2050
DE_Balance,1,5,uniform,2050
DE_Solar,1,6,uniform,2050
DE_Wind_Onshore,1,6,uniform,2050
DE_Wind_Offshore,1,6,uniform,2050
DE_Coal,1,6,uniform,2050
DE_Nuclear,1,6,uniform,2050
DE_CCGT,1,6,uniform,2050
DE_OCGT,1,6,uniform,2050
DE_Battery,1,6,uniform,2050
DE_E_Demand,1,6,uniform,2050
DE_Balance,1,6,uniform,2050
DE_Solar,1,7,uniform,2050
DE_Wind_Onshore,1,7,uniform,2050
DE_Wind_Offshore,1,7,uniform,2050
DE_Coal,1,7,uniform,2050
DE_Nuclear,1,7,uniform,2050
DE_CCGT,1,7,uniform,2050
DE_OCGT,1,7,uniform,2050
DE_Battery,1,7,uniform,2050
DE_E_Demand,1,7,uniform,2050
DE_Balance,1,7,uniform,2050
DE_Solar,1,8,uniform,2050
DE_Wind_Onshore,1,8,uniform,2050
DE_Wind_Offshore,1,8,uniform,2050
DE_Coal,1,8,uniform,2050
DE_Nuclear,1,8,uniform,2050
DE_CCGT,1,8,uniform,2050
DE_OCGT,1,8,uniform,2050
DE_Battery,1,8,uniform,2050
DE_E_Demand,1,8,uniform,2050
DE_Balance,1,8,uniform,2050
DE_Solar,1,9,uniform,2050
DE_Wind_Onshore,1,9,uniform,2050
DE_Wind_Offshore,1,9,uniform,2050
DE_Coal,1,9,uniform,2050
DE_Nuclear,1,9,uniform,2050
DE_CCGT,1,9,uniform,2050
DE_OCGT,1,9,uniform,2050
DE_Battery,1,9,uniform,2050
DE_E_Demand,1,9,uniform,2050
DE_Balance,1,9,uniform,2050
DE_Solar,1,10,uniform,2050
DE_Wind_Onshore,1,10,uniform,2050
DE_Wind_Offshore,1,10,uniform,2050
DE_Coal,1,10,uniform,2050
DE_Nuclear,1,10,uniform,2050
DE_CCGT,1,10,uniform,2050
DE_OCGT,1,10,uniform,2050
DE_Battery,1,10,uniform,2050
DE_E_Demand,1,10,uniform,2050
DE_Balance,1,10,uniform,2050
FR_Solar,1,1,uniform,2050
FR_Wind_Onshore,1,1,uniform,2050
FR_Wind_Offshore,1,1,uniform,2050
FR_Coal,1,1,uniform,2050
FR_Nuclear,1,1,uniform,2050
FR_CCGT,1,1,uniform,2050
FR_OCGT,1,1,uniform,2050
FR_Battery,1,1,uniform,2050
FR_E_Demand,1,1,uniform,2050
FR_Balance,1,1,uniform,2050
FR_Solar,1,2,uniform,2050
FR_Wind_Onshore,1,2,uniform,2050
FR_Wind_Offshore,1,2,uniform,2050
FR_Coal,1,2,uniform,2050
FR_Nuclear,1,2,uniform,2050
FR_CCGT,1,2,uniform,2050
FR_OCGT,1,2,uniform,2050
FR_Battery,1,2,uniform,2050
FR_E_Demand,1,2,uniform,2050
FR_Balance,1,2,uniform,2050
FR_Solar,1,3,uniform,2050
FR_Wind_Onshore,1,3,uniform,2050
FR_Wind_Offshore,1,3,uniform,2050
FR_Coal,1,3,uniform,2050
FR_Nuclear,1,3,uniform,2050
FR_CCGT,1,3,uniform,2050
FR_OCGT,1,3,uniform,2050
FR_Battery,1,3,uniform,2050
FR_E_Demand,1,3,uniform,2050
FR_Balance,1,3,uniform,2050
FR_Solar,1,4,uniform,2050
FR_Wind_Onshore,1,4,uniform,2050
FR_Wind_Offshore,1,4,uniform,2050
FR_Coal,1,4,uniform,2050
FR_Nuclear,1,4,uniform,2050
FR_CCGT,1,4,uniform,2050
FR_OCGT,1,4,uniform,2050
FR_Battery,1,4,uniform,2050
FR_E_Demand,1,4,uniform,2050
FR_Balance,1,4,uniform,2050
FR_Solar,1,5,uniform,2050
FR_Wind_Onshore,1,5,uniform,2050
FR_Wind_Offshore,1,5,uniform,2050
FR_Coal,1,5,uniform,2050
FR_Nuclear,1,5,uniform,2050
FR_CCGT,1,5,uniform,2050
FR_OCGT,1,5,uniform,2050
FR_Battery,1,5,uniform,2050
FR_E_Demand,1,5,uniform,2050
FR_Balance,1,5,uniform,2050
FR_Solar,1,6,uniform,2050
FR_Wind_Onshore,1,6,uniform,2050
FR_Wind_Offshore,1,6,uniform,2050
FR_Coal,1,6,uniform,2050
FR_Nuclear,1,6,uniform,2050
FR_CCGT,1,6,uniform,2050
FR_OCGT,1,6,uniform,2050
FR_Battery,1,6,uniform,2050
FR_E_Demand,1,6,uniform,2050
FR_Balance,1,6,uniform,2050
FR_Solar,1,7,uniform,2050
FR_Wind_Onshore,1,7,uniform,2050
FR_Wind_Offshore,1,7,uniform,2050
FR_Coal,1,7,uniform,2050
FR_Nuclear,1,7,uniform,2050
FR_CCGT,1,7,uniform,2050
FR_OCGT,1,7,uniform,2050
FR_Battery,1,7,uniform,2050
FR_E_Demand,1,7,uniform,2050
FR_Balance,1,7,uniform,2050
FR_Solar,1,8,uniform,2050
FR_Wind_Onshore,1,8,uniform,2050
FR_Wind_Offshore,1,8,uniform,2050
FR_Coal,1,8,uniform,2050
FR_Nuclear,1,8,uniform,2050
FR_CCGT,1,8,uniform,2050
FR_OCGT,1,8,uniform,2050
FR_Battery,1,8,uniform,2050
FR_E_Demand,1,8,uniform,2050
FR_Balance,1,8,uniform,2050
FR_Solar,1,9,uniform,2050
FR_Wind_Onshore,1,9,uniform,2050
FR_Wind_Offshore,1,9,uniform,2050
FR_Coal,1,9,uniform,2050
FR_Nuclear,1,9,uniform,2050
FR_CCGT,1,9,uniform,2050
FR_OCGT,1,9,uniform,2050
FR_Battery,1,9,uniform,2050
FR_E_Demand,1,9,uniform,2050
FR_Balance,1,9,uniform,2050
FR_Solar,1,10,uniform,2050
FR_Wind_Onshore,1,10,uniform,2050
FR_Wind_Offshore,1,10,uniform,2050
FR_Coal,1,10,uniform,2050
FR_Nuclear,1,10,uniform,2050
FR_CCGT,1,10,uniform,2050
FR_OCGT,1,10,uniform,2050
FR_Battery,1,10,uniform,2050
FR_E_Demand,1,10,uniform,2050
FR_Balance,1,10,uniform,2050
LU_Solar,1,1,uniform,2050
LU_Wind_Onshore,1,1,uniform,2050
LU_Wind_Offshore,1,1,uniform,2050
LU_Coal,1,1,uniform,2050
LU_Nuclear,1,1,uniform,2050
LU_CCGT,1,1,uniform,2050
LU_OCGT,1,1,uniform,2050
LU_Battery,1,1,uniform,2050
LU_E_Demand,1,1,uniform,2050
LU_Balance,1,1,uniform,2050
LU_Solar,1,2,uniform,2050
LU_Wind_Onshore,1,2,uniform,2050
LU_Wind_Offshore,1,2,uniform,2050
LU_Coal,1,2,uniform,2050
LU_Nuclear,1,2,uniform,2050
LU_CCGT,1,2,uniform,2050
LU_OCGT,1,2,uniform,2050
LU_Battery,1,2,uniform,2050
LU_E_Demand,1,2,uniform,2050
LU_Balance,1,2,uniform,2050
LU_Solar,1,3,uniform,2050
LU_Wind_Onshore,1,3,uniform,2050
LU_Wind_Offshore,1,3,uniform,2050
LU_Coal,1,3,uniform,2050
LU_Nuclear,1,3,uniform,2050
LU_CCGT,1,3,uniform,2050
LU_OCGT,1,3,uniform,2050
LU_Battery,1,3,uniform,2050
LU_E_Demand,1,3,uniform,2050
LU_Balance,1,3,uniform,2050
LU_Solar,1,4,uniform,2050
LU_Wind_Onshore,1,4,uniform,2050
LU_Wind_Offshore,1,4,uniform,2050
LU_Coal,1,4,uniform,2050
LU_Nuclear,1,4,uniform,2050
LU_CCGT,1,4,uniform,2050
LU_OCGT,1,4,uniform,2050
LU_Battery,1,4,uniform,2050
LU_E_Demand,1,4,uniform,2050
LU_Balance,1,4,uniform,2050
LU_Solar,1,5,uniform,2050
LU_Wind_Onshore,1,5,uniform,2050
LU_Wind_Offshore,1,5,uniform,2050
LU_Coal,1,5,uniform,2050
LU_Nuclear,1,5,uniform,2050
LU_CCGT,1,5,uniform,2050
LU_OCGT,1,5,uniform,2050
LU_Battery,1,5,uniform,2050
LU_E_Demand,1,5,uniform,2050
LU_Balance,1,5,uniform,2050
LU_Solar,1,6,uniform,2050
LU_Wind_Onshore,1,6,uniform,2050
LU_Wind_Offshore,1,6,uniform,2050
LU_Coal,1,6,uniform,2050
LU_Nuclear,1,6,uniform,2050
LU_CCGT,1,6,uniform,2050
LU_OCGT,1,6,uniform,2050
LU_Battery,1,6,uniform,2050
LU_E_Demand,1,6,uniform,2050
LU_Balance,1,6,uniform,2050
LU_Solar,1,7,uniform,2050
LU_Wind_Onshore,1,7,uniform,2050
LU_Wind_Offshore,1,7,uniform,2050
LU_Coal,1,7,uniform,2050
LU_Nuclear,1,7,uniform,2050
LU_CCGT,1,7,uniform,2050
LU_OCGT,1,7,uniform,2050
LU_Battery,1,7,uniform,2050
LU_E_Demand,1,7,uniform,2050
LU_Balance,1,7,uniform,2050
LU_Solar,1,8,uniform,2050
LU_Wind_Onshore,1,8,uniform,2050
LU_Wind_Offshore,1,8,uniform,2050
LU_Coal,1,8,uniform,2050
LU_Nuclear,1,8,uniform,2050
LU_CCGT,1,8,uniform,2050
LU_OCGT,1,8,uniform,2050
LU_Battery,1,8,uniform,2050
LU_E_Demand,1,8,uniform,2050
LU_Balance,1,8,uniform,2050
LU_Solar,1,9,uniform,2050
LU_Wind_Onshore,1,9,uniform,2050
LU_Wind_Offshore,1,9,uniform,2050
LU_Coal,1,9,uniform,2050
LU_Nuclear,1,9,uniform,2050
LU_CCGT,1,9,uniform,2050
LU_OCGT,1,9,uniform,2050
LU_Battery,1,9,uniform,2050
LU_E_Demand,1,9,uniform,2050
LU_Balance,1,9,uniform,2050
LU_Solar,1,10,uniform,2050
LU_Wind_Onshore,1,10,uniform,2050
LU_Wind_Offshore,1,10,uniform,2050
LU_Coal,1,10,uniform,2050
LU_Nuclear,1,10,uniform,2050
LU_CCGT,1,10,uniform,2050
LU_OCGT,1,10,uniform,2050
LU_Battery,1,10,uniform,2050
LU_E_Demand,1,10,uniform,2050
LU_Balance,1,10,uniform,2050
CH_Solar,1,1,uniform,2050
CH_Wind_Onshore,1,1,uniform,2050
CH_Wind_Offshore,1,1,uniform,2050
CH_Coal,1,1,uniform,2050
CH_Nuclear,1,1,uniform,2050
CH_CCGT,1,1,uniform,2050
CH_OCGT,1,1,uniform,2050
CH_Battery,1,1,uniform,2050
CH_E_Demand,1,1,uniform,2050
CH_Balance,1,1,uniform,2050
CH_Solar,1,2,uniform,2050
CH_Wind_Onshore,1,2,uniform,2050
CH_Wind_Offshore,1,2,uniform,2050
CH_Coal,1,2,uniform,2050
CH_Nuclear,1,2,uniform,2050
CH_CCGT,1,2,uniform,2050
CH_OCGT,1,2,uniform,2050
CH_Battery,1,2,uniform,2050
CH_E_Demand,1,2,uniform,2050
CH_Balance,1,2,uniform,2050
CH_Solar,1,3,uniform,2050
CH_Wind_Onshore,1,3,uniform,2050
CH_Wind_Offshore,1,3,uniform,2050
CH_Coal,1,3,uniform,2050
CH_Nuclear,1,3,uniform,2050
CH_CCGT,1,3,uniform,2050
CH_OCGT,1,3,uniform,2050
CH_Battery,1,3,uniform,2050
CH_E_Demand,1,3,uniform,2050
CH_Balance,1,3,uniform,2050
CH_Solar,1,4,uniform,2050
CH_Wind_Onshore,1,4,uniform,2050
CH_Wind_Offshore,1,4,uniform,2050
CH_Coal,1,4,uniform,2050
CH_Nuclear,1,4,uniform,2050
CH_CCGT,1,4,uniform,2050
CH_OCGT,1,4,uniform,2050
CH_Battery,1,4,uniform,2050
CH_E_Demand,1,4,uniform,2050
CH_Balance,1,4,uniform,2050
CH_Solar,1,5,uniform,2050
CH_Wind_Onshore,1,5,uniform,2050
CH_Wind_Offshore,1,5,uniform,2050
CH_Coal,1,5,uniform,2050
CH_Nuclear,1,5,uniform,2050
CH_CCGT,1,5,uniform,2050
CH_OCGT,1,5,uniform,2050
CH_Battery,1,5,uniform,2050
CH_E_Demand,1,5,uniform,2050
CH_Balance,1,5,uniform,2050
CH_Solar,1,6,uniform,2050
CH_Wind_Onshore,1,6,uniform,2050
CH_Wind_Offshore,1,6,uniform,2050
CH_Coal,1,6,uniform,2050
CH_Nuclear,1,6,uniform,2050
CH_CCGT,1,6,uniform,2050
CH_OCGT,1,6,uniform,2050
CH_Battery,1,6,uniform,2050
CH_E_Demand,1,6,uniform,2050
CH_Balance,1,6,uniform,2050
CH_Solar,1,7,uniform,2050
CH_Wind_Onshore,1,7,uniform,2050
CH_Wind_Offshore,1,7,uniform,2050
CH_Coal,1,7,uniform,2050
CH_Nuclear,1,7,uniform,2050
CH_CCGT,1,7,uniform,2050
CH_OCGT,1,7,uniform,2050
CH_Battery,1,7,uniform,2050
CH_E_Demand,1,7,uniform,2050
CH_Balance,1,7,uniform,2050
CH_Solar,1,8,uniform,2050
CH_Wind_Onshore,1,8,uniform,2050
CH_Wind_Offshore,1,8,uniform,2050
CH_Coal,1,8,uniform,2050
CH_Nuclear,1,8,uniform,2050
CH_CCGT,1,8,uniform,2050
CH_OCGT,1,8,uniform,2050
CH_Battery,1,8,uniform,2050
CH_E_Demand,1,8,uniform,2050
CH_Balance,1,8,uniform,2050
CH_Solar,1,9,uniform,2050
CH_Wind_Onshore,1,9,uniform,2050
CH_Wind_Offshore,1,9,uniform,2050
CH_Coal,1,9,uniform,2050
CH_Nuclear,1,9,uniform,2050
CH_CCGT,1,9,uniform,2050
CH_OCGT,1,9,uniform,2050
CH_Battery,1,9,uniform,2050
CH_E_Demand,1,9,uniform,2050
CH_Balance,1,9,uniform,2050
CH_Solar,1,10,uniform,2050
CH_Wind_Onshore,1,10,uniform,2050
CH_Wind_Offshore,1,10,uniform,2050
CH_Coal,1,10,uniform,2050
CH_Nuclear,1,10,uniform,2050
CH_CCGT,1,10,uniform,2050
CH_OCGT,1,10,uniform,2050
CH_Battery,1,10,uniform,2050
CH_E_Demand,1,10,uniform,2050
CH_Balance,1,10,uniform,2050
UK_Solar,1,1,uniform,2050
UK_Wind_Onshore,1,1,uniform,2050
UK_Wind_Offshore,1,1,uniform,2050
UK_Coal,1,1,uniform,2050
UK_Nuclear,1,1,uniform,2050
UK_CCGT,1,1,uniform,2050
UK_OCGT,1,1,uniform,2050
UK_Battery,1,1,uniform,2050
UK_E_Demand,1,1,uniform,2050
UK_Balance,1,1,uniform,2050
UK_Solar,1,2,uniform,2050
UK_Wind_Onshore,1,2,uniform,2050
UK_Wind_Offshore,1,2,uniform,2050
UK_Coal,1,2,uniform,2050
UK_Nuclear,1,2,uniform,2050
UK_CCGT,1,2,uniform,2050
UK_OCGT,1,2,uniform,2050
UK_Battery,1,2,uniform,2050
UK_E_Demand,1,2,uniform,2050
UK_Balance,1,2,uniform,2050
UK_Solar,1,3,uniform,2050
UK_Wind_Onshore,1,3,uniform,2050
UK_Wind_Offshore,1,3,uniform,2050
UK_Coal,1,3,uniform,2050
UK_Nuclear,1,3,uniform,2050
UK_CCGT,1,3,uniform,2050
UK_OCGT,1,3,uniform,2050
UK_Battery,1,3,uniform,2050
UK_E_Demand,1,3,uniform,2050
UK_Balance,1,3,uniform,2050
UK_Solar,1,4,uniform,2050
UK_Wind_Onshore,1,4,uniform,2050
UK_Wind_Offshore,1,4,uniform,2050
UK_Coal,1,4,uniform,2050
UK_Nuclear,1,4,uniform,2050
UK_CCGT,1,4,uniform,2050
UK_OCGT,1,4,uniform,2050
UK_Battery,1,4,uniform,2050
UK_E_Demand,1,4,uniform,2050
UK_Balance,1,4,uniform,2050
UK_Solar,1,5,uniform,2050
UK_Wind_Onshore,1,5,uniform,2050
UK_Wind_Offshore,1,5,uniform,2050
UK_Coal,1,5,uniform,2050
UK_Nuclear,1,5,uniform,2050
UK_CCGT,1,5,uniform,2050
UK_OCGT,1,5,uniform,2050
UK_Battery,1,5,uniform,2050
UK_E_Demand,1,5,uniform,2050
UK_Balance,1,5,uniform,2050
UK_Solar,1,6,uniform,2050
UK_Wind_Onshore,1,6,uniform,2050
UK_Wind_Offshore,1,6,uniform,2050
UK_Coal,1,6,uniform,2050
UK_Nuclear,1,6,uniform,2050
UK_CCGT,1,6,uniform,2050
UK_OCGT,1,6,uniform,2050
UK_Battery,1,6,uniform,2050
UK_E_Demand,1,6,uniform,2050
UK_Balance,1,6,uniform,2050
UK_Solar,1,7,uniform,2050
UK_Wind_Onshore,1,7,uniform,2050
UK_Wind_Offshore,1,7,uniform,2050
UK_Coal,1,7,uniform,2050
UK_Nuclear,1,7,uniform,2050
UK_CCGT,1,7,uniform,2050
UK_OCGT,1,7,uniform,2050
UK_Battery,1,7,uniform,2050
UK_E_Demand,1,7,uniform,2050
UK_Balance,1,7,uniform,2050
UK_Solar,1,8,uniform,2050
UK_Wind_Onshore,1,8,uniform,2050
UK_Wind_Offshore,1,8,uniform,2050
UK_Coal,1,8,uniform,2050
UK_Nuclear,1,8,uniform,2050
UK_CCGT,1,8,uniform,2050
UK_OCGT,1,8,uniform,2050
UK_Battery,1,8,uniform,2050
UK_E_Demand,1,8,uniform,2050
UK_Balance,1,8,uniform,2050
UK_Solar,1,9,uniform,2050
UK_Wind_Onshore,1,9,uniform,2050
UK_Wind_Offshore,1,9,uniform,2050
UK_Coal,1,9,uniform,2050
UK_Nuclear,1,9,uniform,2050
UK_CCGT,1,9,uniform,2050
UK_OCGT,1,9,uniform,2050
UK_Battery,1,9,uniform,2050
UK_E_Demand,1,9,uniform,2050
UK_Balance,1,9,uniform,2050
UK_Solar,1,10,uniform,2050
UK_Wind_Onshore,1,10,uniform,2050
UK_Wind_Offshore,1,10,uniform,2050
UK_Coal,1,10,uniform,2050
UK_Nuclear,1,10,uniform,2050
UK_CCGT,1,10,uniform,2050
UK_OCGT,1,10,uniform,2050
UK_Battery,1,10,uniform,2050
UK_E_Demand,1,10,uniform,2050
UK_Balance,1,10,uniform,2050
DK_Solar,1,1,uniform,2050
DK_Wind_Onshore,1,1,uniform,2050
DK_Wind_Offshore,1,1,uniform,2050
DK_Coal,1,1,uniform,2050
DK_Nuclear,1,1,uniform,2050
DK_CCGT,1,1,uniform,2050
DK_OCGT,1,1,uniform,2050
DK_Battery,1,1,uniform,2050
DK_E_Demand,1,1,uniform,2050
DK_Balance,1,1,uniform,2050
DK_Solar,1,2,uniform,2050
DK_Wind_Onshore,1,2,uniform,2050
